frequency_hz,pair_first_raw_db,pair_first_smoothed_db,energy_neutral_db,recommended_db,smoothing_width_octaves,pair_mad_db,n_pairs,attack_sustain_disagreement_db,loo_max_change_db,reliability,pipeline_version
87.46595122911457,-1.7422960925756317,-0.9985515903469591,-1.2007405270753335,-0.8080609290499332,0.25,2.3189614251532618,14,1.3516354925286425,0.29176133375477975,0.7902505028292617,V14.0
88.21945274121087,-1.7423972204239475,-1.0033792100156964,-1.2055681467440709,-0.8095910376154845,0.25,2.261465833553488,14,1.3395013351566396,0.2898796230251697,0.7880264445818862,V14.0
88.97944551671601,-1.7425046731606337,-1.0069788973687301,-1.2091678340971046,-0.8093311134809914,0.25,2.2020370075507594,14,1.2254661695992781,0.2880835649484864,0.7850228770995152,V14.0
89.74598547655367,-1.7426386559047469,-1.0093414667089293,-1.2115304034373038,-0.8072024195800626,0.25,2.06431800427938,14,0.9471473137413113,0.28637531095059376,0.7811679863705572,V14.0
90.51912902339532,-1.568898676187482,-1.0104599456938959,-1.2126488824222703,-0.8031698548525135,0.25,2.1941636977114323,14,0.45710414400113686,0.28475993254872956,0.7764250761976204,V14.0
91.29893304580978,-1.1126359772686367,-1.0103351360982693,-1.2125240728266438,-0.797259275058468,0.25,2.2671233154333854,14,0.45689736834406924,0.28324144598613077,0.7708043132710382,V14.0
92.08545492244939,-1.1125238494000607,-1.0089733852059335,-1.211162321934308,-0.7895656454483811,0.25,2.5054411759684694,14,0.4566909306328534,0.28182432834747284,0.7643723222758545,V14.0
92.8787525262722,-1.1123265912335565,-1.0063863644884128,-1.2085753012167872,-0.7802580376056378,0.25,2.5055397878335737,14,0.45648483029372944,0.2805135714805138,0.7572582339088662,V14.0
93.67888422879999,-1.1120118162537835,-1.0025908095292793,-1.2047797462576537,-0.7695779235609236,0.25,2.5054687461272946,14,0.45627906675389696,0.27931471980759914,0.7496544210058012,V14.0
94.48590890441336,-1.111534097706842,-0.9976082257152565,-1.199797162443631,-0.7578312248026551,0.25,2.505160765641467,14,0.4560736394415137,0.27823389027616374,0.7418122839442817,V14.0
95.29988593468393,-1.110829641782207,-0.9914645692489532,-1.1936535059773277,-0.7453725553387944,0.25,2.504521331142147,14,0.4558685477856892,0.2772777777639177,0.7340312761435424,V14.0
96.12087521274357,-1.0901868897956892,-0.9841899054749366,-1.186378842203311,-0.732582602924471,0.25,2.5019399055152323,14,0.4556637912164838,0.2764536419288597,0.7266415727656611,V14.0
96.94893714769123,-1.0900768871550293,-0.9758180178896323,-1.1780069546180068,-0.71984051582907,0.25,2.501978274027757,14,0.45545936916491503,0.2757692431913268,0.7199815426944264,V14.0
97.78413266903823,-1.089929520135815,-0.9663860386350064,-1.1685749753633807,-0.7074954918122452,0.25,2.5020166823589993,14,0.455255281062944,0.2752327934403441,0.7143733750273306,V14.0
98.62652323119129,-1.0897303871095363,-0.9559340567246434,-1.1581229934530177,-0.6958395493336389,0.25,2.531381163880829,14,0.023055118644819572,0.2748528731014075,0.7100982054338867,V14.0
99.47617081797432,-1.0894595364164794,-0.9445046377693981,-1.1466935744977724,-0.6850811963014417,0.25,2.68305429823466,14,0.02318051675523103,0.27463824446195073,0.7073698952680781,V14.0
100.33313794718951,-1.089089316509174,-0.9321425744313762,-1.1343315111597505,-0.6753344325615576,0.25,2.9478310827001253,14,0.023305574103446247,0.274597877545081,0.7063216971424304,V14.0
101.19748767521727,-1.0723040610988654,-0.9188944074494412,-1.1210833441778156,-0.6666084965748446,0.25,3.107753956383018,14,0.02343029125582241,0.2747407266909736,0.706991486994579,V14.0
102.06928360165581,-1.0269745167790407,-0.9048079841399336,-1.106996920868308,-0.658812320603158,0.25,3.1076769682560386,14,0.1201545417036356,0.2750755249508795,0.7093201036516688,V14.0
102.94858987400141,-1.0259797972052849,-0.8899323740443522,-1.0921213107727266,-0.6517677995607398,0.25,3.1076000017125676,14,0.24438465596946024,0.2756107347924962,0.7131574790055322,V14.0
103.83547119236775,-0.9838276937892769,-0.8743168989666399,-1.0765058356950143,-0.6452297250762696,0.25,2.94801779269975,14,0.3502163515441935,0.2763545314771897,0.718276262230942,V14.0
104.72999281424703,-0.9653450786006297,-0.8580116274186498,-1.0602005641470242,-0.638912762552347,0.25,2.6788278499419578,14,0.4779518591844747,0.2773138576190258,0.7243927484429984,V14.0
105.63222055931148,-0.8827600887157157,-0.8410663920960394,-1.0432553288244137,-0.6325190462014981,0.25,2.502364151943276,14,0.6411350375519814,0.27849513952324123,0.7311915141218963,V14.0
106.54222081425684,-0.8348441546415262,-0.8235300924523369,-1.0257190291807112,-0.6257630534601775,0.25,2.50240295938212,14,0.6712528677270044,0.27990414676939557,0.7383493722904627,V14.0
107.46006053768647,-0.7385692546122755,-0.805451763095106,-1.0076406998234804,-0.6183947137455857,0.25,2.5024418068238115,14,0.691173910598095,0.2815449002677427,0.7455588133323962,V14.0
108.38580726503876,-0.6896596090879842,-0.7868792282534874,-0.9890681649818618,-0.6102143207073066,0.25,2.55070359027353,14,0.7001831380152835,0.2834197551537735,0.7525470563320004,V14.0
109.3195291135561,-0.7004738980496059,-0.7678590107406976,-0.970047947469072,-0.6010812593947458,0.25,2.5346366940688903,14,0.7042502878780654,0.2855298613649976,0.7590894309391842,V14.0
110.26129478729752,-0.7026022167544483,-0.7484366338370916,-0.9506255705654659,-0.5909161745578271,0.25,2.5314478096946478,14,0.7060791144480103,0.2878744559443591,0.7650165430703826,V14.0
111.21117358219331,-0.7027336282733678,-0.7286549706578799,-0.9308439073862542,-0.5796957796094632,0.25,2.5312197319981378,14,0.7068941752622082,0.29045164434120674,0.7702154416586086,V14.0
112.16923539114421,-0.702782056011649,-0.7085566398947116,-0.910745576623086,-0.5674463333288026,0.25,2.5311148778952997,14,0.7072500847963897,0.2932559492064619,0.7746255575745005,V14.0
113.13555070916456,-0.7027929065556362,-0.688181292679092,-0.8903702294074664,-0.554231063163361,0.25,2.5310659273383096,14,0.7073980335637132,0.29628076191030944,0.7782314436841403,V14.0
114.11019063856864,-0.7027867410621651,-0.667566768974645,-0.8697557057030193,-0.5401399542683986,0.25,2.5310423961135124,14,0.7074517882995113,0.29951696932640615,0.7810537320698728,V14.0
115.0932268942028,-0.7027728701016946,-0.6467484088002563,-0.8489373455286306,-0.525277580470615,0.25,2.531030480127106,14,0.707462875118304,0.3029533841887788,0.78313784147565,V14.0
116.0847318087227,-0.7194989784668174,-0.6257593349490077,-0.827948271677382,-0.5097546752301546,0.25,2.506200061663971,14,0.7074546307254121,0.30657555147107884,0.7845452122576916,V14.0
117.08477833791487,-0.7195257962078863,-0.6046309839512973,-0.8068199206796717,-0.49368104048014294,0.25,2.5061282021102635,14,0.7074376245557488,0.3103677214833447,0.7853446048860835,V14.0
118.09344006606517,-0.7195268602093698,-0.5833921366346005,-0.7855810733629749,-0.4771607359893314,0.25,2.506094715440322,14,0.7074166436171274,0.3143108687178936,0.7856072248682338,V14.0
119.11079121137365,-0.7195162621044786,-0.562068337336359,-0.7642572740647333,-0.4602884068879497,0.25,2.5060787091584285,14,0.7150169269693449,0.3183839785710503,0.7854021273515801,V14.0
120.13690663141475,-0.7195009323120796,-0.5406835535252688,-0.7428724902536431,-0.4431490815357095,0.25,2.506069907985693,14,0.5999861575420125,0.3225649448989665,0.7847935048623256,V14.0
121.17186182864585,-0.7194823608618462,-0.5192586573020399,-0.7214475940304143,-0.4258160565582987,0.25,2.506066102564672,14,0.5999618604049257,0.32682921246166685,0.7838383082111984,V14.0
122.21573295596308,-0.7388319418079717,-0.49781218636653024,-0.7000011230949046,-0.4083515503181968,0.25,2.503029330191736,14,0.5999375514552845,0.33115019258526657,0.7825850638945281,V14.0
123.26859682230405,-0.7388126420156015,-0.47635951704105806,-0.6785484537694324,-0.39080611848221475,0.25,2.1597712243035785,14,1.1828857182737718,0.3355002944799146,0.7810723230896238,V14.0
124.33053089829987,-0.1315286574749412,-0.45491377900196084,-0.6571027157303352,-0.3732194314418302,0.25,2.7772516625793386,14,1.1847765673728654,0.33985025405926317,0.7793266250111224,V14.0
125.40161332197584,-0.11636059876076402,-0.4334855663503032,-0.6356745030786776,-0.35562076602771786,0.25,2.777105428124941,14,1.2232894360153292,0.3441697031976022,0.7773612819707849,V14.0
126.48192290450027,-0.11631172266119763,-0.4120829847312785,-0.6142719214596529,-0.33802963593383784,0.25,2.7769750718986455,14,1.223262925410382,0.3484274368627261,0.7751744913260654,V14.0
127.57153913598366,-0.11626329864103402,-0.39071172800573395,-0.5929006647341083,-0.32045710531429633,0.25,2.7768698492633987,14,1.2232364032825198,0.3525917145087109,0.7727484416225343,V14.0
128.67054219132825,-0.1162153192312492,-0.36937519697197,-0.5715641337003444,-0.30290772048443754,0.25,2.7768045194130124,14,1.2232098696359806,0.356630605088041,0.7700496155949835,V14.0
129.7790129361264,-0.11616777707463366,-0.34807446327256786,-0.5502634000009422,-0.2853817960567459,0.25,2.7768026965153134,14,1.2231833244749826,0.3605121755295198,0.7670304764493456,V14.0
130.89703293261135,-0.11612066492407722,-0.32680842909760555,-0.5289973658259799,-0.2678778554353464,0.25,2.7769021601594224,14,1.223156767803739,0.36420486993802476,0.7636317795621389,V14.0
132.02468444565878,-0.11607397564088032,-0.3055739374874726,-0.507762874215847,-0.2503962917087961,0.25,2.777163349623741,14,1.2231301996264619,0.3676778309551546,0.7597895931881277,V14.0
133.1620504488393,-0.1160277021930925,-0.2843658942708794,-0.4865548309992538,-0.23294197034802613,0.25,2.7776829502522706,14,1.2231036199473557,0.370901219991193,0.7554417347996116,V14.0
134.30921463052414,-0.1159818376538716,-0.2631779085456811,-0.4653668452740555,-0.21552745541402774,0.25,2.7786156236865005,14,1.223077028770608,0.3738470448474697,0.7505378256489404,V14.0
135.4662614000433,-0.11593637519987354,-0.2420017065129404,-0.44419064324131474,-0.19817437960803738,0.25,2.780208749873842,14,1.2230504261004218,0.37648873920114645,0.7450505998974447,V14.0
136.63327589389573,-0.11589130810966058,-0.22082659131548052,-0.4230155280438549,-0.18091364155269196,0.25,2.7836950780306906,14,1.2230238119409704,0.3788007692629657,0.7389879822792756,V14.0
137.81034398201413,-0.1158466297621378,-0.1996411610532702,-0.4018300977816446,-0.16378490752029679,0.25,2.7863591543098902,14,1.222997186296435,0.38076047612836017,0.7324013272362704,V14.0
138.99755227408372,-0.11580233363501169,-0.17843282541266473,-0.3806217621410391,-0.1468331556981797,0.25,2.788031542372059,14,1.2229705491709817,0.3823476923433715,0.7253924045161425,V14.0
140.1949881259143,-0.11575841330327163,-0.15718797453202626,-0.3593769112604006,-0.1301040089569473,0.25,2.9223618652401946,14,1.1197875161233846,0.383544984765799,0.7181160144815062,V14.0
141.40273964586834,-0.1157148624376941,-0.13589215108255992,-0.33808108781093427,-0.1136378025395013,0.25,3.004809220037031,14,1.1197610749255544,0.3843378735413494,0.7107770893832779,V14.0
142.62089570134444,-0.1156716748033714,-0.11452717592125557,-0.31671611264962996,-0.09746097403505302,0.25,3.005285882938787,14,1.1197347506847801,0.3847110105843518,0.7036218647893945,V14.0
143.84954592531548,-0.11562884425825912,-0.09307749842319046,-0.2952664351515648,-0.08158440873512486,0.25,3.00560340416437,14,1.1197086187540015,0.3846581775994539,0.6969237691643154,V14.0
145.0887807229245,-0.11558636475174922,-0.07153098531319599,-0.27371992204157036,-0.06599885834373713,0.25,3.0058205685677857,14,1.1196827986914806,0.38417782236641984,0.6909638592470759,V14.0
146.33869127813642,-0.1155442303232628,-0.049871409860688644,-0.252060346589063,-0.050666901449057264,0.25,3.0059741811365264,14,1.1196574801933883,0.38326879861002594,0.6860087366180041,V14.0
147.59936956044803,-0.11550243510086111,-0.02808231886987741,-0.2302712555982518,-0.03552565795051249,0.25,3.006087079096166,14,1.119632964238509,0.3819333502430695,0.6822879266507264,V14.0
148.87090833165433,-0.11546097329988511,-0.006145765585364741,-0.20833470231373913,-0.02048882889090671,0.25,2.960110532234846,14,1.0690011973713287,0.38017750846573184,0.679971986864862,V14.0
150.1534011526745,-0.11541983922160831,0.015954530482853193,-0.18623440624552118,-0.005454689324825522,0.25,2.8184161123527742,14,1.0645653060360636,0.37801138868964257,0.6791555420841514,V14.0
151.44694239043653,-0.1153790272519119,0.038233042667100314,-0.16395589406127406,0.009685733377343929,0.25,2.8870327455041025,14,1.064472378005103,0.3754467597659061,0.6798467561594898,V14.0
152.75162722482008,-0.11533853185998247,0.06070401740410389,-0.14148491932427049,0.025040338871285407,0.25,2.9981594388938193,14,1.064410588867482,0.37250003959852407,0.6819652375548393,V14.0
154.06755165566034,-0.11529834759702587,0.08338174527321808,-0.1188071914551563,0.040706621403149026,0.25,3.006295235459093,14,1.0093796323229736,0.3691915463047955,0.6853469750418698,V14.0
155.39481250981154,-0.11525846909500162,0.10628021094372615,-0.09590872578464822,0.05676294291496162,0.25,3.0061951620401146,14,0.9848244216744564,0.3655444115649502,0.6897571005743182,V14.0
156.73350744827223,-0.11521889106537817,0.12941115219052077,-0.07277778453785361,0.0732610545557997,0.25,3.0059160337755353,14,0.9659067801484085,0.3615862705077664,0.6949112901602928,V14.0
158.08373497337024,-0.1151796082979038,0.15278578936810544,-0.049403147360268934,0.09022355966842587,0.25,3.005245477834576,14,0.9507833587158054,0.3573472631977643,0.7004952001372979,V14.0
159.44559443601108,-0.10570984923748816,0.1764151030650295,-0.025773833663344875,0.10764414753182759,0.25,3.017695531609039,14,0.9380650116128604,0.35285947154195574,0.7061920626464678,V14.0
160.81918604298875,-0.10337575292486659,0.2003081273781689,-0.0018808093502054868,0.12548927459007353,0.25,3.017665893072679,14,0.9149625135111767,0.3481583256964618,0.7117050605722561,V14.0
162.20461086435802,-0.10104132371127852,0.2244737360840485,0.022284799355674123,0.14370487640378124,0.25,2.9058420433213916,14,0.9088327264056536,0.3432813202683214,0.7167767740128479,V14.0
163.60197084087181,-0.09870634416937865,0.24892024445539215,0.04673130772701778,0.16222331341751803,0.25,2.9048071893521907,14,0.9026158515073748,0.3382685678945667,0.721203614759409,V14.0
165.01136879148254,-0.09012877342867798,0.27365260992699963,0.07146367319862526,0.1809692454161129,0.25,2.6162543095825344,14,0.8789902868955752,0.33315965205906145,0.724843913342667,V14.0
166.43290842090667,-0.0800169952701531,0.29867613320871217,0.0964871964803378,0.19986989220195792,0.25,2.618868140504034,14,0.880393924356516,0.32799454951672663,0.7276197631020642,V14.0
167.8666943272558,0.24694307513626054,0.3239927035845293,0.12180376685615493,0.21885916245880252,0.25,2.999162134179796,14,0.8826244888023052,0.3228183362419033,0.7295144991607088,V14.0
169.31283200973368,0.6265927314848245,0.3496044558584396,0.1474155191300652,0.23788497641820577,0.25,3.4885538574586303,14,0.8861669255899705,0.3176746047852354,0.7305637929959199,V14.0
170.77142787639792,0.6283595098378765,0.3755123183991687,0.17332338167079434,0.25691125161085104,0.25,3.5390196639207567,14,0.8917905527874036,0.31260746401043,0.73084521970923,V14.0
172.24258925199004,0.6301019094493086,0.40171576665967307,0.1995268299312987,0.27591847999546315,0.25,3.4373986771313763,14,0.9007158058578789,0.3076611039504172,0.7304654864460457,V14.0
173.726424385833,0.6318203558854089,0.42821289143250874,0.22602395470413436,0.2949029811037556,0.25,3.4091257432105113,14,0.9148787475774262,0.3028793651385966,0.7295483427977646,V14.0
175.22304245979547,0.6335152687781661,0.4550000863150492,0.25281114958667483,0.3138744212280448,0.25,3.4093689769637163,14,0.934921688891128,0.29830569132899587,0.7282232964253983,V14.0
176.73255359632566,0.6362208618613812,0.4820732674005143,0.2798843306721399,0.3328536243829676,0.25,3.4363632457968225,14,0.9612254910840063,0.2939815533094118,0.7266163576534902,V14.0
178.25506886655515,0.6396555194854106,0.509426451899529,0.3072375151711546,0.35186769516827343,0.25,3.5384643610140656,14,0.9968608815009703,0.2899475204541023,0.7248422972284513,V14.0
179.79070029847023,0.6430413282906036,0.5370522102043745,0.3348632734760002,0.3709469796459244,0.25,3.58158088869686,14,1.0252110744480523,0.28624246815724963,0.7230003637470098,V14.0
181.33956088515578,0.6463793119498055,0.5649405213073554,0.36275158457898105,0.3901203743272156,0.25,3.6385849423346555,14,1.2790631899583986,0.2829043941296805,0.7211705156798646,V14.0
182.90176459310976,0.6496702169102088,0.5930793381131961,0.3908904013848218,0.4094129461341474,0.25,3.7587948750236433,14,1.2831488095207049,0.2799639421394554,0.7194127839693303,V14.0
184.477426370628,0.6529150796152041,0.621460094453443,0.4192711577250686,0.4288476807427102,0.25,3.6753973749448954,14,1.4134730796699755,0.27745640870715993,0.717767951991621,V14.0
186.06666215626268,0.6561148129538177,0.6500699023263504,0.4478809655979761,0.4484381664034447,0.25,3.682085540825646,14,0.9894218079543975,0.27541027750414093,0.7162590205206465,V14.0
187.66958888735377,0.6592709735141625,0.6788946569786295,0.47670572025025515,0.4681891757260931,0.25,3.687110306934526,14,1.1119059168448242,0.27385068100023147,0.7148924461941873,V14.0
189.28632450863222,0.6617724060300239,0.7079180167796123,0.505729080051238,0.4880960614106371,0.25,3.840772258583369,14,1.121049782496631,0.27280019792978133,0.7136617754393456,V14.0
190.91698798089908,0.6622946661934723,0.7371229807080367,0.5349340439796624,0.5081463481030661,0.25,3.819962865458712,14,1.2094333810736297,0.2722810180716166,0.7125509371908136,V14.0
192.56169928977917,0.6628224848081093,0.7664885881857577,0.5642996514573834,0.5283182076269585,0.25,3.7380180012866884,14,1.2171294027744282,0.2723100190017622,0.711537295318845,V14.0
194.22057945454875,0.6633682189381251,0.7959923074760417,0.5938033707476673,0.5485834188950034,0.25,3.709763300129143,14,1.3059250137900205,0.2728985040515922,0.7105945757440074,V14.0
195.89375053704072,0.6639590882442268,0.8256110186689888,0.6234220819406144,0.568910261671259,0.25,3.6642288741736393,14,1.4989283631121788,0.2740554605017146,0.7096963342759607,V14.0
197.58133565062653,0.6754023163935973,0.8553199875937562,0.6531310508653818,0.5892644680001874,0.25,3.51643634348207,14,1.5152366492573581,0.2757861931033013,0.7088180589780906,V14.0
199.28345896927397,0.6871983640629389,0.8850929036721636,0.6829039669437893,0.6096111138873915,0.25,3.508301977869375,14,1.5657296858657217,0.2780923194332626,0.7079390336353042,V14.0
201.00024573668443,0.701682380810853,0.91490192815157,0.7127129914231957,0.629916204959684,0.25,3.5252667065814536,14,1.5695664874343411,0.2809717729277499,0.7070434597866557,V14.0
202.73182227550916,0.7277629286970192,0.9447176739159615,0.7425287371875872,0.6501480930017759,0.25,3.5606403784699387,14,1.5735005907030575,0.284418967869839,0.706121214879149,V14.0
204.47831599664286,0.7466803647701281,0.974509341973182,0.7723204052448076,0.6702779335953059,0.25,3.586251809151555,14,1.5830810309162886,0.2884248301729865,0.7051673315710731,V14.0
206.23985540859968,0.8110399016708192,1.0042453908759255,0.8020564541475511,0.6902807426098376,0.25,3.6749278027123298,14,1.5946836950827816,0.292976352114682,0.7041817951349235,V14.0
208.01657012696836,0.8347773259522868,1.0338925776230707,0.8317036408946964,0.710133193183557,0.25,3.958961928882128,14,1.6119481170942755,0.2980578250246415,0.7031672867226858,V14.0
209.80859088395047,0.8893859803044373,1.0634171880917505,0.8612282513633761,0.7298151210947658,0.25,3.958960211434351,14,1.6425605469795364,0.3036499304198015,0.702129399418137,V14.0
211.61604953797845,0.9338983809994162,1.0927841674168262,0.8905952306884518,0.7493073007969822,0.25,3.8971574400997664,14,1.8511948769294562,0.30973097701029695,0.7010747194975947,V14.0
213.4390790834187,0.9484528672238299,1.1219586254923621,0.9197696887639878,0.7685909504037312,0.25,3.7281974654907613,14,2.0450566832413832,0.3162758055538557,0.7000092780728273,V14.0
215.2778136603571,0.9772094404615308,1.1509047819699314,0.948715845241557,0.7876472344626985,0.25,3.6412155205412806,14,2.2872819356708667,0.3232572936666467,0.6989388423208288,V14.0
217.13238856446986,1.036151503411219,1.1795874612236201,0.9773985244952458,0.80646019073686,0.25,3.63262611065111,14,2.3874948682122454,0.3306453459706197,0.6978705826195365,V14.0
219.00294025697752,1.0696990862135711,1.2079716981751525,1.005782761446778,0.8250171337880614,0.25,3.622321557953562,14,2.589185464883599,0.33840780395115444,0.6968134912696797,V14.0
220.88960637468642,1.219562929600203,1.2360225239361544,1.03383358720778,0.8433099306214694,0.25,3.609545612699297,14,2.6174068042004466,0.3465112013174355,0.6957793664034441,V14.0
222.79252574011696,1.266150269258439,1.2637058233970664,1.061516886668692,0.8613366730045995,0.25,3.5896522024357633,14,2.6750348660699537,0.35492046704607394,0.6947833943632691,V14.0
224.71183837171677,1.3609686916881663,1.2909885975016049,1.0887996607732304,0.8791037028516455,0.25,3.3756364374418593,14,2.744419973435308,0.3635992373313375,0.6938452836955007,V14.0
226.64768549416422,1.459601196584078,1.3178392575323439,1.1156503208039694,0.89662125701233,0.25,3.4457058896373787,14,2.8293680405129362,0.3725101428362533,0.6929853331943034,V14.0
228.60020954876038,1.598155445938791,1.3442279354703057,1.1420389987419313,0.9139133071758485,0.25,3.6430967407185535,14,3.331759789341589,0.3816150807777663,0.6922317465497946,V14.0
230.56955420390875,1.7547522175115082,1.3701268197701453,1.1679378830417708,0.931008250971978,0.25,3.8649379994720725,14,3.3288014021026227,0.39087551120687936,0.6916128765400018,V14.0
232.55586436568706,1.8306883537259413,1.395510513693633,1.1933215769652585,0.9479385291555903,0.25,3.793909632611283,14,3.3257514720091055,0.40025256305323786,0.6911568792681226,V14.0
234.55928618851038,1.862919334888942,1.4203560940012823,1.2181671572729078,0.9647381658782168,0.25,3.8364141728293815,14,3.322680764320961,0.4097077353011589,0.6908900753195035,V14.0
236.57996708588388,1.9508818528183887,1.4446436278023527,1.2424546910739782,0.9814393738282109,0.25,3.8266232371590077,14,3.319621126531059,0.4192026598327292,0.6908346023388818,V14.0
238.61805574125023,1.955452647417625,1.4683563749809372,1.2661674382525627,0.9980692990582705,0.25,3.809083552986185,14,3.3165867844725203,0.428699538387755,0.6910065381423175,V14.0
240.6737021189308,1.95747485511706,1.4914808545547666,1.2892919178263922,1.014646387113304,0.25,3.6972604305157746,14,3.3135837159851715,0.4381611941956367,0.6914139818344658,V14.0
242.74705747515844,1.9578600686814664,1.514007518041549,1.3118185813131746,1.0311794049914313,0.25,3.6503288601919834,14,3.3106164666044005,0.44755174220935,0.6920567697647804,V14.0
244.838274369208,1.9572151564240907,1.5359308462272512,1.3337419094988767,1.047665183213187,0.25,3.5859761662112812,14,3.307681383165762,0.4568364478402567,0.6929255783266941,V14.0
246.94750667462242,1.9559414567051112,1.5572483531617594,1.355059416433385,1.064086616833656,0.25,3.5178226212015224,14,3.304781384873481,0.4659815373691929,0.6940017072165318,V14.0
249.07490959053334,1.9543019131784871,1.5779586587332044,1.37576972200483,1.0804091304193497,0.25,3.521696013368818,14,2.978731236751211,0.47495234083468874,0.6952562507149104,V14.0
251.22063965308163,1.9524662017438188,1.5980744725459766,1.395885535817602,1.0965903760250324,0.25,3.6937471638127355,14,2.246668461673898,0.48372393029415184,0.6966510900145432,V14.0
253.3848547469362,1.9484091046675647,1.6176112408062155,1.415422304077841,1.1125705480726182,0.25,3.6993866593916547,14,2.2246673836226365,0.49227273403017113,0.6981381782215671,V14.0
255.56771411690974,1.9346216539335832,1.6365807909020198,1.4343918541736453,1.128268465302384,0.25,3.7325940711350296,14,2.2218891200306343,0.5005692540327877,0.6996602904471951,V14.0
257.76937837967677,1.9209342821357902,1.6549985220638366,1.4528095853354621,1.143587456461701,0.25,3.7253476450758862,14,2.2191457431418224,0.5085853873334114,0.7011519014257268,V14.0
259.9900095355929,1.9074827298967743,1.6728830143096316,1.4706940775812571,1.158417962826468,0.25,3.6966105702553937,14,2.216436901882648,0.516294189316288,0.7025411699783359,V14.0
262.2297709806133,1.8943233043958172,1.6902630556290585,1.488074118900684,1.1726468304609494,0.25,3.6562594402026476,14,2.213764141912428,0.523677079241299,0.7037526571039577,V14.0
264.4888275183162,1.881462370208375,1.7071643475232654,1.504975410794891,1.1861533277323824,0.25,3.4952550248110854,14,2.2111290284529277,0.5307107480285034,0.7047104690296634,V14.0
266.7673453720304,1.8032097342932711,1.7236208252783312,1.5214318885499567,1.198827310684934,0.25,3.4222932511129867,14,2.20852741608452,0.5373789273401492,0.7053440938805025,V14.0
269.0654921970641,1.7017545559287017,1.7396741981155748,1.5374852613872003,1.2105783499944263,0.25,3.3354588550788637,14,2.205958965380227,0.5436716373529575,0.7055934909556221,V14.0
271.38343709304223,1.7018581629364304,1.7553646803132932,1.5531757435849187,1.2213399784215986,0.25,3.2229896907292677,14,2.203423339798578,0.5495766145584899,0.7054147468691679,V14.0
273.72135061634975,1.701961649406151,1.7707352467334692,1.5685463100050947,1.231081884704504,0.25,3.127557108429736,14,2.2009202056723662,0.5550837545323313,0.7047845945981694,V14.0
276.07940479267944,1.7020650169116809,1.785831307531491,1.5836423708031167,1.2398174924724001,0.25,2.94521408116288,14,1.9806329650102632,0.5601850952852396,0.7037039869939994,V14.0
278.45777312969085,1.7021682670179321,1.8007003584763093,1.5985114217479348,1.2476079702617653,0.25,2.8368639503983797,14,1.71470657064279,0.5648747927212445,0.7021995623853371,V14.0
280.85663062977795,1.702271401280968,1.8153924917798419,1.6132035550514674,1.2545629752368874,0.24999571102710355,2.660746900097681,14,1.589383644093896,0.5691520055660897,0.7003229337048533,V14.0
283.27615380294327,2.0948776756295033,1.8299570350209151,1.6277680982925407,1.2608332828123503,0.2499881847035046,3.9948010159054466,14,2.2736227498095922,0.5730143042362121,0.6981470536765461,V14.0
285.7165206797888,2.3926780406275534,1.8444446935153076,1.6422557567869331,1.2666051157072342,0.24997526552670238,3.9951716444183587,14,2.5504647947260732,0.5764633662280971,0.6957615650812622,V14.0
288.1779108246144,2.1169839699167783,1.8589059007846844,1.65671696405631,1.272085193222117,0.24995357304871282,3.9944634001028283,14,2.7813974480868553,0.5795035303338005,0.6932647394968685,V14.0
290.6605053486284,1.8819835956607114,1.8733898407297183,1.6712009040013438,1.277485243204641,0.24991794386615493,3.992655848601212,14,2.9133772014297095,0.5821419915712287,0.6907551982948511,V14.0
293.1644869232773,1.7145653108319783,1.8879431995321543,1.6857542628037798,1.283007959940302,0.24986070053211162,3.9896971190565167,14,2.9739266481677493,0.5843890130451177,0.6883248357470396,V14.0
295.6900397936853,1.703400781186096,1.9026085947142557,1.7004196579858812,1.2888341882227548,0.24977073703029318,3.9855024499228513,14,3.167861505915013,0.5862581150216879,0.6860527840314447,V14.0
298.2373497922093,1.7037723333573958,1.9174226567091537,1.7152337199807792,1.2951080175020928,0.24963243449147565,3.979950742362112,14,3.169896920045571,0.5877661762977413,0.6839986358771118,V14.0
300.80660435211615,1.7041482373545795,1.9324137914088655,1.730224854680491,1.3019312116246473,0.24942445700639945,3.972880763572988,14,3.170962376602434,0.5889333563188108,0.6822009667333846,V14.0
303.39799252137277,1.704527733779741,1.9475997315942783,1.745410794865904,1.3093569586019458,0.24911852503782714,3.914683480706854,14,3.17158862016307,0.5897827244426543,0.6806756520550201,V14.0
306.01170497655403,1.7049116127334711,1.9629850850537145,1.76079614832534,1.31739192021432,0.24867831922864408,3.9145993168761457,14,3.172015743768274,0.5903394733796772,0.6794185735765825,V14.0
308.6479340368772,1.7930253713670175,1.9785591936630134,1.776370256934639,1.325992030520727,0.24805872259886283,3.7841931978330834,14,3.1723522057549753,0.5906296060293745,0.6784049361932563,V14.0
311.3068736783497,1.7999898659197782,1.9943037593298396,1.7921148226014652,1.3350850365288123,0.24720565255165822,3.7739842400791965,14,3.172646759101924,0.5906817202580845,0.6775988808568585,V14.0
313.9887195480428,1.8072838927297492,2.0101559742601793,1.8079670375318049,1.3445429883674203,0.2460567512825967,3.7643161967007415,14,3.172920935283784,0.5905094672142863,0.6769526666140139,V14.0
316.6936689784891,1.814936690674449,2.0260653349265167,1.8238763981981423,1.3542299674209326,0.24454317925074706,3.7736181396138924,14,3.1731836305667853,0.5901314073563246,0.676411776394345,V14.0
