frequency_hz,bass_pink_db,bass_pink_uncertainty_db,bass_sweep_shape_db,bass_sweep_aligned_db,bass_sweep_uncertainty_db,bass_fused_raw_db,bass_precise_1_24oct_db,bass_measured_1_12oct_db,bass_recommended_analog_db,bass_uncertainty_db,bass_confidence,hybrid_pink_db,hybrid_pink_uncertainty_db,hybrid_sweep_shape_db,hybrid_sweep_aligned_db,hybrid_sweep_uncertainty_db,hybrid_fused_raw_db,hybrid_precise_1_24oct_db,hybrid_measured_1_12oct_db,hybrid_recommended_analog_db,hybrid_uncertainty_db,hybrid_confidence,guitar_pink_db,guitar_pink_uncertainty_db,guitar_sweep_shape_db,guitar_sweep_aligned_db,guitar_sweep_uncertainty_db,guitar_fused_raw_db,guitar_precise_1_24oct_db,guitar_measured_1_12oct_db,guitar_recommended_analog_db,guitar_uncertainty_db,guitar_confidence
72.57008702001595,14.919057935822835,0.1155061627891314,15.116359413208553,14.827382489960476,0.04,14.85078275809133,14.844205221946652,14.839729619262751,14.839729619262751,0.07718801947703387,high,4.8031250194024295,0.09340365694211528,5.168415683087859,4.725452709142798,0.04,4.748704199523671,4.731989872259138,4.7262974371561866,4.7262974371561866,0.07486768807388368,high,0.33698601418915075,0.1230575632315933,1.1406579419107508,0.30647258268964483,0.04,0.3138378255784829,0.3126794827479494,0.316652183833655,0.316652183833655,0.07790368019631648,high
72.83254878457763,14.892550795087566,0.12423912977263019,15.105488653748097,14.81651173050002,0.04,14.834705418016346,14.833719316021936,14.830700611034656,14.830700611034656,0.07801191499773982,high,4.799485772531298,0.11066683631185592,5.175158929552154,4.732195955607093,0.04,4.74999328723189,4.737959026967834,4.7343697840979315,4.7343697840979315,0.07670787493760932,high,0.24667815110598212,0.13543484714120946,1.1538922764844923,0.3197069172633864,0.04,0.30363128799356287,0.32502612654433344,0.33163338471629494,0.33163338471629494,0.07898722140338399,high
73.09595978567305,14.878757205015965,0.1795135738913407,15.094402392493425,14.805425469245348,0.04,14.817105955994927,14.823056144116793,14.821574132402699,14.821574132402699,0.08201059274337796,high,4.7999526633215055,0.17491253039916055,5.176935705067839,4.733972731122778,0.04,4.744834878416867,4.743308324932083,4.742412792228844,4.742412792228844,0.08174946870961095,high,0.29247863294276044,0.1853081798217687,1.1672685161546632,0.3330831569335573,0.04,0.3268767823792689,0.33809616763267974,0.34672246197228784,0.34672246197228784,0.08232378336380547,high
73.36032345637369,14.906358570988601,0.20636011804267085,15.083179788173855,14.794202864925778,0.04,14.809012687131194,14.812424139353489,14.81237068644035,14.81237068644035,0.08332841151125643,high,4.810527367868644,0.23061357321140985,5.178270543716295,4.7353075697712335,0.04,4.743761296025154,4.748398849162882,4.750464438425988,4.750464438425988,0.08426686256814463,high,0.3476970390141645,0.24003730003746848,1.1812983019644312,0.34711294274332527,0.04,0.3471747372368572,0.3520520335379136,0.3619548952995475,0.3619548952995475,0.08457919134664182,high
73.62564324216731,14.9241560512897,0.24836231242966988,15.07200210984671,14.783025186598634,0.04,14.797194269596277,14.801996522987336,14.803111993573333,14.803111993573333,0.08483410775151629,high,4.821606206334025,0.26675459307496396,5.180031148145984,4.737068174200923,0.04,4.744653631019276,4.753663085336356,4.758563176045812,4.758563176045812,0.0853356509593086,high,0.36643729585691176,0.3167317599710543,1.196358254349145,0.36217289512803896,0.04,0.36246122754793253,0.36694800674546335,0.3773578285627299,0.3773578285627299,0.08636602020685878,high
73.89192260100285,14.947481003530505,0.25868906163812255,15.05988270358672,14.770905780338643,0.04,14.787540274878596,14.791880010198739,14.793819582861904,14.793819582861904,0.08512549428394554,high,4.8330266331330165,0.2670934210181528,5.183704917275507,4.740741943330446,0.04,4.749005729376443,4.75950716974347,4.766745503931675,4.766745503931675,0.08534416613662944,high,0.4107067223514065,0.30927393254100644,1.212610463486583,0.37842510426547715,0.04,0.38069745019145396,0.38274711209134943,0.3929482902946864,0.3929482902946864,0.08623728535952738,high
74.15916500333542,14.970178883640585,0.23616305971877072,15.049372034933315,14.760395111685238,0.04,14.78314422566307,14.782109506236095,14.78451354725482,14.78451354725482,0.0844539746362397,high,4.806460643316484,0.2344443889935235,5.192878246229302,4.749915272284241,0.04,4.75611506813978,4.766227540203221,4.7750436802376734,4.7750436802376734,0.08439702108899783,high,0.41758116631069697,0.27564162365098066,1.2298641068710081,0.3956787476499022,0.04,0.3975432136015524,0.3993567353977128,0.40873220874405153,0.40873220874405153,0.08555110612180052,high
74.42737393217172,14.954400144487494,0.2569904455392864,15.040457110011676,14.7514801867636,0.04,14.770795758854444,14.772665264723877,14.775211533305399,14.775211533305399,0.0850793449047956,high,4.814473314061701,0.21095491728102633,5.202836447181223,4.759873473236162,0.04,4.766862031785764,4.77396793378504,4.783483779927064,4.783483779927064,0.08352264598414036,high,0.43349030930022536,0.2589309629227586,1.2458959126975262,0.41171055347642027,0.04,0.41375932233516655,0.4166626539763515,0.42470426436815745,0.42470426436815745,0.08513201150991775,high
74.69655288311527,14.962288506611912,0.23911175847419042,15.03221836142015,14.743241438172072,0.04,14.766552243144444,14.763498241858885,14.765928005500367,14.765928005500367,0.08454967014648403,high,4.806366262386007,0.1702271233874555,5.213618869581412,4.7706558956363505,0.04,4.776737196497152,4.7827223313032095,4.792084261589828,4.792084261589828,0.08147170744463986,high,0.4250074196979625,0.23539150332337605,1.263064763272663,0.4288794040515571,0.04,0.4284574420661918,0.43454471448287835,0.44084855167264503,0.44084855167264503,0.08442851528492726,high
74.966705364412,14.88957601482339,0.25058143712495795,15.02429132793225,14.735314404684173,0.04,14.750589522160864,14.754548697521649,14.756673793618308,14.756673793618308,0.08489895824382755,high,4.842275700183663,0.19063143650705694,5.225262616842111,4.7822996428970495,0.04,4.791129334021746,4.79237091190511,4.800855156867209,4.800855156867209,0.08259683934442226,high,0.4805730768504617,0.22917359704346293,1.281452520361561,0.44726716114045506,0.04,0.4510454551639633,0.4528716828031282,0.45713995834678683,0.45713995834678683,0.08421676174667216,high
75.23783489699602,14.93730310684478,0.28680044862569165,15.016377529290597,14.72740060604252,0.04,14.744150178890697,14.745751867052777,14.747455902906424,14.747455902906424,0.08579991053746926,high,4.867785174217019,0.25715561394678454,5.237797308883238,4.794834334938177,0.04,4.801771379790205,4.802726713289367,4.80979793111155,4.80979793111155,0.08508386216235425,high,0.4673348708580676,0.2780023836285636,1.30097463683862,0.466789277617514,0.04,0.4668350847332533,0.47148692941082293,0.47354611812725944,0.47354611812725944,0.08560568374912081,high
75.50994501453548,15.02610538121133,0.3787180772152503,15.00860620594539,14.719629282697314,0.04,14.734817590638565,14.737035589090704,14.73827754522608,14.73827754522608,0.08719826203449368,high,4.8454183644168864,0.3266599478440142,5.250860225451471,4.80789725150641,0.04,4.810304250099685,4.813574661823379,4.818905995372575,4.818905995372575,0.08652627292499156,high,0.5397324819750224,0.3526109971229531,1.3213730710290066,0.48718771180790066,0.04,0.4901410233112594,0.4902015580421041,0.4900297583951993,0.4900297583951993,0.08689277888282688,high
75.78303926347863,15.048552174118988,0.41949625439130145,15.003125519006161,14.714148595758084,0.04,14.72794006147318,14.728320226074457,14.729138337292024,14.729138337292024,0.08757890247894234,high,4.861353157431026,0.3642012886162149,5.263034949834834,4.820071975889773,0.04,4.822264247525948,4.824695914341601,4.828165786181129,4.828165786181129,0.08703535670059773,high,0.6298541607878434,0.4045368940211389,1.3422398937564946,0.5080545345353886,0.04,0.5134186770125975,0.5088060632923627,0.5065512458586954,0.5065512458586954,0.08745098221193034,high
76.05712120310001,15.047479182379604,0.43537602088928384,14.998334371451207,14.70935744820313,0.04,14.722390183276318,14.719530473859574,14.720034610643786,14.720034610643786,0.08770201796582061,high,4.931725383277623,0.4178490352857125,5.275525529488657,4.832562555543596,0.04,4.836681515130765,4.835881082081184,4.837558278667881,4.837558278667881,0.08756541166832202,high,0.711247857863313,0.4288589789587959,1.360964628876909,0.5267792696558031,0.04,0.5340878499424039,0.5270976668162897,0.5230711337676976,0.5230711337676976,0.08765296815644877,high
76.33219440554694,15.024942354456442,0.4288638269682279,14.993041753545317,14.70406483029724,0.04,14.71677762262755,14.710617629902163,14.710959786045233,14.710959786045233,0.08765300538927057,high,4.990869818041858,0.4478540890314293,5.287902284290784,4.844939310345723,0.04,4.850280512319408,4.846941886064963,4.847060765997203,4.847060765997203,0.08779061470066671,high,0.7192932789880615,0.464861999679148,1.3786251191790704,0.5444397599579645,0.04,0.5504151892538254,0.5449129528568476,0.5395525301960234,0.5395525301960234,0.08790113014087075,high
76.60826245588589,14.997057150373948,0.46453549722330933,14.982429883444052,14.693452960195975,0.04,14.703841770600476,14.701580945910642,14.701904780005709,14.701904780005709,0.08789911167562185,high,5.038467315960801,0.4873449609678744,5.299725859562219,4.856762885617158,0.04,4.862452147319866,4.857726878917113,4.856648726590651,4.856648726590651,0.08803133404564219,high,0.721076451868484,0.5256833995321726,1.3957894697684536,0.5616041105473477,0.04,0.565938436732026,0.5621519962897973,0.5559631360402617,0.5559631360402617,0.08821885639968431,high
76.88532895214942,14.96687010538168,0.4665101526931359,14.971693594451988,14.682716671203911,0.04,14.69236404571134,14.692474365303445,14.692858429143804,14.692858429143804,0.08791126043982612,high,5.04756004074234,0.5102274207505642,5.310631859814649,4.867668885869588,0.04,4.872839434462603,4.868141168828586,4.866297609868686,4.866297609868686,0.08814793699219092,high,0.7201305493777994,0.5704503818876828,1.4124677566607056,0.5782823974395996,0.04,0.5815868241987332,0.5787851420275941,0.5722768396380942,0.5722768396380942,0.08839477260083962,high
77.16339750538295,14.937911791276647,0.46966547096568334,14.960845961055483,14.671869037807406,0.04,14.680789699995444,14.683393113945868,14.683807934917137,14.683807934917137,0.08793038452422935,high,5.04727380700254,0.5352459010501445,5.320406171604999,4.877443197659938,0.04,4.881905258876489,4.878161539153059,4.8759843980248965,4.8759843980248965,0.0882599071676384,high,0.7189575952195355,0.5680617873455842,1.4287085117274958,0.5945231525063899,0.04,0.5974450559568412,0.5948450118552704,0.5884747981015215,0.5884747981015215,0.08838635783745502,high
77.44247173969177,14.913632499988793,0.4768435728054685,14.950747524548028,14.661770601299951,0.04,14.669981934293126,14.67444164552678,14.67473934275719,14.67473934275719,0.08797260839130365,high,5.049016806976738,0.5485810631738772,5.329023855058459,4.886060881113398,0.04,4.89014830373836,4.88783804406719,4.885688840326713,4.885688840326713,0.08831384966351731,high,0.7200182012292089,0.5580483936157945,1.4446002763499748,0.6104149171288689,0.04,0.6130766607105927,0.6104099840475121,0.6045459793010538,0.6045459793010538,0.08834997435691563,high
77.72255529228846,14.897132955535504,0.4778538556364147,14.942877107469867,14.65390018422179,0.04,14.66179913748549,14.665697338171702,14.665638073058592,14.665638073058592,0.08797841223332341,high,5.03977362490977,0.5102868591284659,5.336638950241672,4.893675976296611,0.04,4.8978742949980445,4.897276786814592,4.895394301264446,4.895394301264446,0.08814822117786299,high,0.7254965012971866,0.5417890195331381,1.4602632470807722,0.6260778878596662,0.04,0.6286308852281,0.6255839310967446,0.6204871793497958,0.6204871793497958,0.08828683845255349,high
78.00365181354013,14.89104196376006,0.4568282459097688,14.934955701474237,14.64597877822616,0.04,14.654627098785296,14.657182435501829,14.656489515641583,14.656489515641583,0.08785031969209699,high,5.028687434294383,0.4662804920001138,5.343531270922204,4.900568296977143,0.04,4.904922064690427,4.906605969661562,4.905088208239588,4.905088208239588,0.08790985469239003,high,0.7372254613136704,0.4978230801530955,1.472567027465781,0.638381668244675,0.04,0.6413563393950861,0.6404773656159131,0.6363025655450413,0.6363025655450413,0.08808656341835373,high
78.28576496701601,14.897221820738864,0.4051314334509435,14.92684806167556,14.637871138427483,0.04,14.64926293888427,14.648852982941035,14.64727968507307,14.64727968507307,0.0874563062264273,high,5.032631703063245,0.4114966340871944,5.35003108733906,4.907068113393999,0.04,4.912430369874279,4.91593592208978,4.914762123179997,4.914762123179997,0.08751203323924446,high,0.7565020048618862,0.4551160229608496,1.4847377556449266,0.6505523964238207,0.04,0.6543173083849438,0.6551905580338738,0.6520028221035981,0.6520028221035981,0.08783917438619077,high
78.5688984295353,14.895007729809855,0.3558675247430507,14.918408363325742,14.629431440077665,0.04,14.644120222004675,14.640603189492843,14.63799591450102,14.63799591450102,0.08693403999372594,high,5.053399698919648,0.38900516773295646,5.357567998103159,4.914605024158098,0.04,4.921162574806332,4.9253272745220995,4.924411491970515,4.924411491970515,0.08730423064751042,high,0.7839516152254902,0.41645737211444056,1.4974288074212163,0.6632434482001104,0.04,0.668287753290853,0.669799938617621,0.6676039947341972,0.6676039947341972,0.08755390289639783,high
78.853055891215,14.800496891109702,0.329826252370915,14.909507697737308,14.62053077448923,0.04,14.631886414997213,14.632279726446779,14.62862754471104,14.62862754471104,0.08657487998322325,high,5.064994113647742,0.32965143986823886,5.367053067981248,4.9240900940361865,0.04,4.932989056046787,4.934779635063511,4.934035144407709,4.934035144407709,0.08657222663517548,high,0.7987028977936461,0.3687079783737061,1.5102367609461267,0.6760514017250208,0.04,0.6824251606283196,0.6843523510157548,0.6831261400017936,0.6831261400017936,0.08708770669063781,high
79.13824105551804,14.730007950133086,0.308606384542192,14.900062529019827,14.61108560577175,0.04,14.619487198789777,14.623703574628843,14.619166547767136,14.619166547767136,0.08622539187630544,high,5.097331173409756,0.2693660253355943,5.376322528160893,4.933359554215832,0.04,4.947844990600108,4.9442446031008025,4.943634625838012,4.943634625838012,0.08540065014419405,high,0.8147676711491982,0.3171215830792249,1.5245003096190628,0.6903149503979569,0.04,0.6987121379497641,0.6988712807746614,0.6985918871738891,0.6985918871738891,0.08637254598012623,high
79.42445763930151,14.827407252806537,0.26526568590322963,14.890052417470338,14.601075494222261,0.04,14.621565914102655,14.614698089858976,14.609608015321323,14.609608015321323,0.08529794011605507,high,5.089896888992854,0.22942921983119513,5.384877607800267,4.941914633855206,0.04,4.958674195954192,4.953657122344017,4.953213441397171,4.953213441397171,0.08422570328195839,high,0.8302090343758834,0.2657906342100418,1.538679846153852,0.7044944869327461,0.04,0.7158399686069643,0.7133752982539661,0.7140250148704517,0.7140250148704517,0.08531129061075197,high
79.71170937286517,14.923135279077925,0.2970225651081986,14.879518909982247,14.59054198673417,0.04,14.615590811030737,14.605125360492824,14.599950443527506,14.599950443527506,0.08600866567888468,high,5.107392059749742,0.25510495982188797,5.39382977864652,4.950866804701459,0.04,4.965939313588377,4.962970705176533,4.962776287255569,4.962776287255569,0.08502731695109911,high,0.8587218942608814,0.24694337928497262,1.5528851051836372,0.7186997459625313,0.04,0.7328826092386725,0.7279003408376783,0.72944913377833,0.72944913377833,0.08479197405689576,high
80.0,14.896843935807084,0.324321064422052,14.868546930973539,14.579570007725462,0.04,14.600174861242618,14.594924491757624,14.590195760535291,14.590195760535291,0.08648961007733214,high,5.078536896018122,0.3121247983795796,5.403406061730985,4.960443087785924,0.04,4.968628280974091,4.972182133200017,4.972328332898841,4.972328332898841,0.08628738295689053,high,0.8552893485908584,0.29201681629969145,1.5672582207761743,0.7330728615550683,0.04,0.7425402356369202,0.742514493856292,0.7448865511686205,0.7448865511686205,0.08590860407033563,high
80.28933327803705,14.87019821320176,0.3212938225771538,14.857239816949338,14.568262893701261,0.04,14.588187731830981,14.584139913750988,14.58034906754767,14.58034906754767,0.08644117451219334,high,5.127687342629798,0.27712640536315103,5.413154820045735,4.970191846100674,0.04,4.983482739254931,4.981337142482621,4.981874606139048,4.981874606139048,0.0855855578388479,high,0.8036231151339024,0.29595210854899523,1.5819468511098822,0.7477614918887763,0.04,0.7519939280080924,0.7573142261224026,0.7603573740348777,0.7603573740348777,0.08598760672088575,high
80.57971297789629,14.904289170056458,0.30455256295658106,14.84570246948055,14.556725546232473,0.04,14.581831209088705,14.5729244082338,14.570418097076363,14.570418097076363,0.08615180617427068,high,5.09733804506304,0.27400460169916396,5.423157265107958,4.9801942911628965,0.04,4.990262672284106,4.990517249643951,4.991419519410137,4.991419519410137,0.08551262189983531,high,0.824232737049897,0.3006194517334534,1.5970666370774695,0.7628812778563636,0.04,0.7674102283743994,0.772401689363171,0.7758788861861883,0.7758788861861883,0.08607811482356342,high
80.87114288413603,14.714637843786619,0.3150882324882147,14.834154816550122,14.545177893302045,0.04,14.556737176510973,14.561509300118201,14.560412427453006,14.560412427453006,0.08633828914768613,high,5.08334203507998,0.31271067552172127,5.433501797903636,4.990538823958575,0.04,4.996950765638409,4.999814860080747,5.000966562351157,5.000966562351157,0.08629754071212715,high,0.8428147249867664,0.3278372834420409,1.6133133895591238,0.7791280303380179,0.04,0.7831884749002886,0.7878524503633515,0.7914652114959149,0.7914652114959149,0.08654448290209993,high
81.1636267950019,14.637956241029173,0.35825794794071797,14.824783600768217,14.53580667752014,0.04,14.541390575349935,14.550147719566398,14.550342525403938,14.550342525403938,0.08696371923302286,high,5.094973224511904,0.3591756464578606,5.444232295953207,5.001269322008146,0.04,5.006368606263936,5.0093055851230766,5.010518171784279,5.010518171784279,0.08697497922327788,high,0.8756691801449819,0.36752209301346284,1.630993280844716,0.7968079216236101,0.04,0.8009294334177828,0.803688166690891,0.8071272520593127,0.8071272520593127,0.08707409164866238,high
81.45716852247654,14.610017356544269,0.3751228172376493,14.815683844039182,14.526706920791105,0.04,14.53090611147942,14.53905149169383,14.540218713448468,14.540218713448468,0.08715943378185877,high,5.09800801507933,0.4071791288149682,5.455311100781225,5.012348126836164,0.04,5.016076627021339,5.019025718990136,5.020075776023946,5.020075776023946,0.08747448576369328,high,0.8968686990981212,0.4030060440610923,1.6487509367997504,0.8145655775786445,0.04,0.8182151027869883,0.8198660043807859,0.8228728680389994,0.8228728680389994,0.08743717797987056,high
81.75177189232933,14.696439286310223,0.38921861886391085,14.806848045346873,14.517871122098796,0.04,14.526299558950495,14.528344339128035,14.530050172185994,14.530050172185994,0.08730635215345417,high,5.10464364632729,0.40922155202685806,5.46661132465978,5.023648350714719,0.04,5.027142119742258,5.028960268695818,5.029639996428896,5.029639996428896,0.08749237881254505,high,0.9230179031290646,0.4111767660091843,1.6664220504539464,0.8322366912328405,0.04,0.8361190023034041,0.836288038417502,0.8387072475324137,0.8387072475324137,0.0875092873335757,high
82.04744074416612,14.71184577136733,0.4299470405807213,14.798252413582059,14.509275490333982,0.04,14.51726428321834,14.51804742118944,14.51984408703709,14.51984408703709,0.08766129628360585,high,5.121274533414322,0.4253683237753778,5.477941481708577,5.034978507763516,0.04,5.038448772234994,5.039043142233545,5.039210976050255,5.039210976050255,0.08762586416171479,high,0.9473976344572606,0.42155942682275044,1.6838962945556015,0.8497109353344956,0.04,0.8537040077778645,0.8528253373424842,0.8546334017878024,0.8546334017878024,0.08759560187019656,high
82.34417893147935,14.683567667748846,0.44142028730612104,14.789860512542159,14.500883589294082,0.04,14.50774973816713,14.508097061216628,14.509605034759637,14.509605034759637,0.08774577716774211,high,5.137634891895715,0.42105774879615154,5.489093730086873,5.046130756141812,0.04,5.049879204506418,5.049170023737056,5.048788794292214,5.048788794292214,0.08759156136499391,high,0.971163241338246,0.4351417702342984,1.7011117812261674,0.8669264220050614,0.04,0.8709481299840901,0.8693483242183189,0.8706527150666246,0.8706527150666246,0.08770028904531468,high
82.64199032169827,14.647962951840597,0.4324030839355171,14.781616456358194,14.492639533110117,0.04,14.498701750199746,14.498382486575544,14.49933467881624,14.49933467881624,0.08767988869398799,high,5.153514571485815,0.4295176417968549,5.499898602002677,5.056935628057616,0.04,5.060751367512496,5.059221236094814,5.0583739189118635,5.0583739189118635,0.08765801638226847,high,0.9941726451014432,0.4629893895619075,1.7180460215940911,0.8838606623729852,0.04,0.8876586439349747,0.8857549997555163,0.8867654802023294,0.8867654802023294,0.08788950080378333,high
82.9408787962393,14.604096893698205,0.4608806258709208,14.773434168837412,14.484457245589335,0.04,14.488611202592931,14.488785208108183,14.48903180801139,14.48903180801139,0.08787625063032711,high,5.168643365600843,0.46182894889112136,5.511717911498314,5.068754937553253,0.04,5.0722099996853105,5.069089658335545,5.067967643516493,5.067967643516493,0.08788222968582243,high,1.016352461121258,0.4588356869188416,1.7347071617768612,0.9005218025557553,0.04,0.9045766072110831,0.9019916918796649,0.9029713604484446,0.9029713604484446,0.08786324300116136,high
83.24084825055664,14.587388685270028,0.4768716621569826,14.765190084223768,14.476213160975691,0.04,14.47983736773696,14.479206820037753,14.478692714185778,14.478692714185778,0.08797277021329473,high,5.150933884350977,0.4972276803243658,5.52351967841218,5.080556704467119,0.04,5.082679413242311,5.078707089154648,5.07757246067349,5.07757246067349,0.0880835108182271,high,1.0376874418263071,0.4956207190383921,1.7511277237556104,0.9169423645345045,0.04,0.9206063039792273,0.9180630809048268,0.9192697346445329,0.9192697346445329,0.08807522144705206,high
83.5419025941931,14.619895765679686,0.516704284068247,14.75672357629005,14.467746653041972,0.04,14.472017755340765,14.469579402800713,14.46831186712113,14.46831186712113,0.08817837291957582,high,5.062286037905892,0.515124461866975,5.534513259015782,5.091550285070721,0.04,5.090724058410659,5.088061951631153,5.087192327859462,5.087192327859462,0.08817104679670165,high,0.9959713682929845,0.5178238734786191,1.7673612130718321,0.9331758538507262,0.04,0.9349315027282016,0.9340298878471819,0.9356599039926212,0.9356599039926212,0.08818352729346611,high
83.84404575083097,14.512482900367239,0.5090613944212228,14.747846670710619,14.458869747462542,0.04,14.460417340020715,14.459860431033375,14.457882812682234,14.457882812682234,0.08814234341873371,high,4.994624174566027,0.5413917766474143,5.544577207773679,5.1016142338286175,0.04,5.098863007327843,5.097202692162455,5.096832795144115,5.096832795144115,0.08828522928724807,high,0.9337786492505984,0.5280592163248442,1.7834803609301928,0.9492950017090869,0.04,0.9488768367496323,0.9499942635715783,0.952141162007631,0.952141162007631,0.08822924901172491,high
84.14728165834313,14.462832203749187,0.5529043097880795,14.738363181554384,14.449386258306307,0.04,14.449718561390092,14.450018190152358,14.447399197356601,14.447399197356601,0.08833056100283285,high,4.949291064890232,0.5480088348452852,5.553482003798471,5.11051902985341,0.04,5.106466977465113,5.106224789799043,5.106500978372904,5.106500978372904,0.08831161004342317,high,0.8935726208407004,0.5407137767972101,1.7995744123419313,0.9653890531208253,0.04,0.9635379435157522,0.9660755215492142,0.9687127510721013,0.9687127510721013,0.08828247519058552,high
84.45161426884457,14.468756994238888,0.5581644414717761,14.728096179851377,14.4391192566033,0.04,14.439838733673,14.440014412573623,14.43685581098788,14.43685581098788,0.08835040653347108,high,4.900286150376388,0.5416264537275093,5.56166047214911,5.118697498204049,0.04,5.113085681702959,5.115244942795612,5.116205377798341,5.116205377798341,0.08828618032386795,high,0.8493218533265576,0.5536579781105289,1.8157421761791173,0.9815568169580113,0.04,0.9782971602834859,0.982382119895716,0.9853737460731463,0.9853737460731463,0.0883334369218951,high
84.75704754874363,14.47982180801079,0.5130978873704386,14.716920466809434,14.427943543561357,0.04,14.429419089971976,14.429793292106467,14.426249540375748,14.426249540375748,0.08816155723236022,high,4.916747121228198,0.46485703633854536,5.569319079751171,5.12635610580611,0.04,5.119192804982076,5.12437032768195,5.125955557584102,5.125955557584102,0.0879010994860025,high,0.8769396334413955,0.5089016756435029,1.8320787236549083,0.9978933644338024,0.04,0.9943998751936225,0.9989873453421356,1.0021229152584707,1.0021229152584707,0.08814157446407589,high
85.06358547879385,14.585949176378769,0.43234681845998146,14.704794170725606,14.415817247477529,0.04,14.422459011981939,14.41928343238494,14.415580138762536,14.415580138762536,0.08767946593215971,high,5.0649910254760755,0.41370849429077605,5.577310449212685,5.1343474752676235,0.04,5.131414153786296,5.1336741775661645,5.135761714451289,5.135761714451289,0.08753086677067465,high,1.0309875413247624,0.4553917451334001,1.8486569744273034,1.0144716152061974,0.04,1.0150578537660386,1.0159155798299848,1.0189586093366692,1.0189586093366692,0.08784097682101251,high
85.37123205414589,14.566227235175866,0.3638478164304191,14.692299667108404,14.403322743860327,0.04,14.411988727215274,14.408414883553684,14.404850738125537,14.404850738125537,0.0870311800545958,high,5.151058173886554,0.35613940763660423,5.586704824871552,5.1437418509264905,0.04,5.144145969209145,5.14318458467698,5.145634172669689,5.145634172669689,0.0869374413323125,high,1.0736348892579741,0.43786765422163104,1.865509863883964,1.031324504662858,0.04,1.032938418605821,1.0331416875041215,1.0358787220914194,1.0358787220914194,0.08772025401393063,high
85.67999128439948,14.586270181447844,0.3625815129092542,14.680456417168598,14.39147949392052,0.04,14.401905492077889,14.397146355639933,14.394068060085576,14.394068060085576,0.08701613138483928,high,5.101387615071587,0.3907055077595869,5.59556434855153,5.152601374606469,0.04,5.150200506335241,5.152890525890524,5.155582846967132,5.155582846967132,0.08732104625940859,high,1.0297642268944003,0.44970195696921844,1.8826212335243029,1.048435874303197,0.04,1.0477576200942746,1.0506016044742679,1.052880751125516,1.052880751125516,0.08780317286400313,high
85.9898671936557,14.623349921462015,0.4035899146025308,14.667783364947454,14.378806441699377,0.04,14.389621875781076,14.38549321109969,14.383242313713746,14.383242313713746,0.08744245928536225,high,5.194035975808475,0.4554959540826413,5.604808989431376,5.161846015486315,0.04,5.162988128341845,5.162760284886549,5.165616715015737,5.165616715015737,0.08784165727857894,high,1.1309232864791738,0.4648326533925825,1.8999316132566473,1.0657462540355414,0.04,1.0679738680218929,1.0682098278704237,1.0699619683880102,1.0699619683880102,0.0879009488777017,high
86.30086382056959,14.732687815561682,0.4421525928309844,14.654561299189993,14.365584375941916,0.04,14.379340078223507,14.373541623151253,14.372386801215113,14.372386801215113,0.08775096961924217,high,5.279703378755784,0.5067846201688906,5.614479974212946,5.171517000267885,0.04,5.174666179677093,5.172763502155213,5.175743337775753,5.175743337775753,0.08813131862354726,high,1.2269869395960598,0.4871492988944339,1.917358432976504,1.0831730737553982,0.04,1.087679324672381,1.0858779906536544,1.0871196900012612,1.0871196900012612,0.08803027155213816,high
86.6129852184025,14.628775185346058,0.5388302127220035,14.641150158786385,14.352173235538308,0.04,14.35934982620114,14.36144024618049,14.36151728163399,14.36151728163399,0.08827477313874754,high,5.258041613761549,0.577211805540149,5.624308631638949,5.181345657693888,0.04,5.1830928501889275,5.182887295672348,5.185968460367225,5.185968460367225,0.08841806312005847,high,1.2746653081975694,0.537113685605145,1.934823302012983,1.100637942791877,0.04,1.1051803874895465,1.1035301311236632,1.1043516168113798,1.1043516168113798,0.08826768836215906,high
86.92623545507516,14.567133364079396,0.5993113781694035,14.628304925248525,14.339328002000448,0.04,14.34415983632132,14.349369295049101,14.350651165128278,14.350651165128278,0.08848907898485506,high,5.228709444624897,0.6226088146059214,5.633788103491835,5.1908251295467736,0.04,5.191572277815083,5.193140632572583,5.196295719600269,5.196295719600269,0.08855633973866853,high,1.270715297532135,0.5454850369696217,1.9522756133830788,1.1180902541619728,0.04,1.121959641445947,1.1211118732011363,1.1216562036857967,1.1216562036857967,0.0883016537270864,high
87.24061861322062,14.53757732612437,0.5977626814026067,14.616742822337741,14.327765899089664,0.04,14.332238057295315,14.337498460394428,14.339806623322085,14.339806623322085,0.08848434294360806,high,5.221842591453779,0.6061316833756494,5.643645827827918,5.2006828538828564,0.04,5.2011220853967615,5.2035468755074525,5.206726477775999,5.206726477775999,0.0885095298632023,high,1.2653322889499918,0.5228839888607679,1.9697042190200647,1.1355188597989587,0.04,1.139082621343572,1.1385931235587965,1.1390330087828135,1.1390330087828135,0.08820644195391396,high
87.5561387902374,14.542410233639004,0.5673412238530169,14.605721662500057,14.31674473925198,0.04,14.322056451799037,14.325948672463898,14.329001703303417,14.329001703303417,0.08838379979346969,high,5.249932881122021,0.5862323716090785,5.654018614260542,5.211055640315481,0.04,5.211915593609777,5.214130162703509,5.217259796302683,5.217259796302683,0.08844796390860053,high,1.284428410426841,0.5593340205780564,1.9871356616310414,1.1529503024099355,0.04,1.1561294180515989,1.1559659872442956,1.1564829746669743,1.1564829746669743,0.08835474815642642,high
